,gene_name,ribosomal_subunit
ENSG00000153976,HS3ST3A1,False
ENSG00000153982,GDPD1,False
ENSG00000153989,NUS1,False
ENSG00000153993,SEMA3D,False
ENSG00000154001,PPP2R5E,False
ENSG00000154007,ASB17,False
ENSG00000154016,GRAP,False
ENSG00000154025,SLC5A10,False
ENSG00000154027,AK5,False
ENSG00000154040,CABYR,False
ENSG00000154059,IMPACT,False
ENSG00000154065,ANKRD29,False
ENSG00000154079,C6orf57,False
ENSG00000154080,CHST9,False
ENSG00000154096,THY1,False
ENSG00000154099,DNAAF1,False
ENSG00000154102,C16orf74,False
ENSG00000154114,TBCEL,False
ENSG00000154118,JPH3,False
ENSG00000154122,ANKH,False
ENSG00000154124,OTULIN,False
ENSG00000154127,UBASH3B,False
ENSG00000154133,ROBO4,False
ENSG00000154134,ROBO3,False
ENSG00000154144,TBRG1,False
ENSG00000154146,NRGN,False
ENSG00000154153,FAM134B,False
ENSG00000154162,CDH12,False
ENSG00000154165,GPR15,False
ENSG00000154174,TOMM70A,False
ENSG00000154175,ABI3BP,False
ENSG00000154188,ANGPT1,False
ENSG00000154217,PITPNC1,False
ENSG00000154222,CC2D1B,False
ENSG00000154227,CERS3,False
ENSG00000154229,PRKCA,False
ENSG00000154237,LRRK1,False
ENSG00000154240,CEP112,False
ENSG00000154258,ABCA9,False
ENSG00000154262,ABCA6,False
ENSG00000154263,ABCA10,False
ENSG00000154265,ABCA5,False
ENSG00000154269,ENPP3,False
ENSG00000154274,C4orf19,False
ENSG00000154277,UCHL1,False
ENSG00000154305,MIA3,False
ENSG00000154309,DISP1,False
ENSG00000154310,TNIK,False
ENSG00000154319,FAM167A,False
ENSG00000154328,NEIL2,False
ENSG00000154330,PGM5,False
ENSG00000154342,WNT3A,False
ENSG00000154358,OBSCN,False
ENSG00000154359,LONRF1,False
ENSG00000154370,TRIM11,False
ENSG00000154380,ENAH,False
ENSG00000154415,PPP1R3A,False
ENSG00000154429,CCSAP,False
ENSG00000154438,ASZ1,False
ENSG00000154447,SH3RF1,False
ENSG00000154451,GBP5,False
ENSG00000154473,BUB3,False
ENSG00000154478,GPR26,False
ENSG00000154479,CCDC173,False
ENSG00000154493,C10orf90,False
ENSG00000154511,FAM69A,False
ENSG00000154518,ATP5G3,False
ENSG00000154529,CNTNAP3B,False
ENSG00000154537,FAM27C,False
ENSG00000154548,SRSF12,False
ENSG00000154553,PDLIM3,False
ENSG00000154556,SORBS2,False
ENSG00000154582,TCEB1,False
ENSG00000154589,LY96,False
ENSG00000154611,PSMA8,False
ENSG00000154620,TMSB4Y,False
ENSG00000154639,CXADR,False
ENSG00000154640,BTG3,False
ENSG00000154642,C21orf91,False
ENSG00000154645,CHODL,False
ENSG00000154654,NCAM2,False
ENSG00000154655,L3MBTL4,False
ENSG00000154678,PDE1C,False
ENSG00000154710,RABGEF1,False
ENSG00000154719,MRPL39,True
ENSG00000154721,JAM2,False
ENSG00000154723,ATP5J,False
ENSG00000154727,GABPA,False
ENSG00000154734,ADAMTS1,False
ENSG00000154736,ADAMTS5,False
ENSG00000154743,TSEN2,False
ENSG00000154760,SLFN13,False
ENSG00000154764,WNT7A,False
ENSG00000154767,XPC,False
ENSG00000154781,CCDC174,False
ENSG00000154783,FGD5,False
ENSG00000154803,FLCN,False
ENSG00000154813,DPH3,False
ENSG00000154814,OXNAD1,False
ENSG00000154822,PLCL2,False
ENSG00000154832,CXXC1,False
ENSG00000154839,SKA1,False
ENSG00000154845,PPP4R1,False
ENSG00000154856,APCDD1,False
ENSG00000154864,PIEZO2,False
ENSG00000154889,MPPE1,False
ENSG00000154914,USP43,False
ENSG00000154917,RAB6B,False
ENSG00000154928,EPHB1,False
ENSG00000154930,ACSS1,False
ENSG00000154945,ANKRD40,False
ENSG00000154957,ZNF18,False
ENSG00000154975,CA10,False
ENSG00000154978,VOPP1,False
ENSG00000154997,SEPT14,False
ENSG00000155008,APOOL,False
ENSG00000155011,DKK2,False
ENSG00000155016,CYP2U1,False
ENSG00000155026,RSPH10B,False
ENSG00000155034,FBXL18,False
ENSG00000155052,CNTNAP5,False
ENSG00000155066,PROM2,False
ENSG00000155085,AK9,False
ENSG00000155087,ODF1,False
ENSG00000155090,KLF10,False
ENSG00000155093,PTPRN2,False
ENSG00000155096,AZIN1,False
ENSG00000155097,ATP6V1C1,False
ENSG00000155099,TMEM55A,False
ENSG00000155100,OTUD6B,False
ENSG00000155111,CDK19,False
ENSG00000155115,GTF3C6,False
ENSG00000155158,TTC39B,False
ENSG00000155189,AGPAT5,False
ENSG00000155229,MMS19,False
ENSG00000155252,PI4K2A,False
ENSG00000155254,MARVELD1,False
ENSG00000155256,ZFYVE27,False
ENSG00000155265,GOLGA7B,False
ENSG00000155275,TRMT44,False
ENSG00000155287,SLC25A28,False
ENSG00000155304,HSPA13,False
ENSG00000155307,SAMSN1,False
ENSG00000155313,USP25,False
ENSG00000155324,GRAMD3,False
ENSG00000155329,ZCCHC10,False
ENSG00000155330,C16orf87,False
ENSG00000155363,MOV10,False
ENSG00000155366,RHOC,False
ENSG00000155367,PPM1J,False
ENSG00000155368,DBI,False
ENSG00000155380,SLC16A1,False
ENSG00000155393,HEATR3,False
ENSG00000155438,NIFK,False
ENSG00000155463,OXA1L,False
ENSG00000155465,SLC7A7,False
ENSG00000155495,MAGEC1,False
ENSG00000155506,LARP1,False
ENSG00000155508,CNOT8,False
ENSG00000155511,GRIA1,False
ENSG00000155530,LRGUK,False
ENSG00000155542,SETD9,False
ENSG00000155545,MIER3,False
ENSG00000155561,NUP205,False
ENSG00000155592,ZKSCAN2,False
ENSG00000155621,C9orf85,False
ENSG00000155622,XAGE2B,False
ENSG00000155629,PIK3AP1,False
ENSG00000155636,RBM45,False
ENSG00000155640,C10orf12,False
ENSG00000155657,TTN,False
ENSG00000155659,VSIG4,False
ENSG00000155660,PDIA4,False
ENSG00000155666,KDM8,False
ENSG00000155714,PDZD9,False
ENSG00000155719,OTOA,False
ENSG00000155729,KCTD18,False
ENSG00000155744,FAM126B,False
ENSG00000155749,ALS2CR12,False
ENSG00000155754,ALS2CR11,False
ENSG00000155755,TMEM237,False
ENSG00000155760,FZD7,False
ENSG00000155761,SPAG17,False
ENSG00000155792,DEPTOR,False
ENSG00000155816,FMN2,False
ENSG00000155827,RNF20,False
ENSG00000155833,CYLC2,False
ENSG00000155846,PPARGC1B,False
ENSG00000155849,ELMO1,False
ENSG00000155850,SLC26A2,False
ENSG00000155858,LSM11,False
ENSG00000155868,MED7,False
ENSG00000155875,FAM154A,False
ENSG00000155876,RRAGA,False
ENSG00000155886,SLC24A2,False
ENSG00000155890,TRIM42,False
ENSG00000155893,PXYLP1,False
ENSG00000155897,ADCY8,False
ENSG00000155903,RASA2,False
ENSG00000155906,RMND1,False
ENSG00000155926,SLA,False
ENSG00000155957,TMBIM4,False
ENSG00000155959,VBP1,False
ENSG00000155961,RAB39B,False
ENSG00000155962,CLIC2,False
ENSG00000155966,AFF2,False
ENSG00000155970,MICU3,False
ENSG00000155974,GRIP1,False
ENSG00000155975,VPS37A,False
ENSG00000155980,KIF5A,False
ENSG00000156006,NAT2,False
ENSG00000156009,MAGEA8,False
ENSG00000156011,PSD3,False
ENSG00000156017,C9orf41,False
ENSG00000156026,MCU,False
ENSG00000156030,ELMSAN1,False
ENSG00000156042,TTC18,False
ENSG00000156049,GNA14,False
ENSG00000156050,FAM161B,False
ENSG00000156052,GNAQ,False
ENSG00000156076,WIF1,False
ENSG00000156096,UGT2B4,False
ENSG00000156097,GPR61,False
ENSG00000156103,MMP16,False
ENSG00000156110,ADK,False
ENSG00000156113,KCNMA1,False
ENSG00000156127,BATF,False
ENSG00000156136,DCK,False
ENSG00000156140,ADAMTS3,False
ENSG00000156150,ALX3,False
ENSG00000156162,DPY19L4,False
ENSG00000156170,NDUFAF6,False
ENSG00000156171,DRAM2,False
ENSG00000156172,C8orf37,False
ENSG00000156194,PPEF2,False
ENSG00000156206,C15orf26,False
ENSG00000156218,ADAMTSL3,False
ENSG00000156219,ART3,False
ENSG00000156222,SLC28A1,False
ENSG00000156232,WHAMM,False
ENSG00000156234,CXCL13,False
ENSG00000156239,N6AMT1,False
ENSG00000156253,RWDD2B,False
ENSG00000156256,USP16,False
ENSG00000156261,CCT8,False
ENSG00000156265,MAP3K7CL,False
ENSG00000156269,NAA11,False
ENSG00000156273,BACH1,False
ENSG00000156284,CLDN8,False
ENSG00000156298,TSPAN7,False
ENSG00000156299,TIAM1,False
ENSG00000156304,SCAF4,False
ENSG00000156313,RPGR,False
ENSG00000156345,CDK20,False
ENSG00000156374,PCGF6,False
ENSG00000156381,ANKRD9,False
ENSG00000156384,SFR1,False
ENSG00000156395,SORCS3,False
ENSG00000156398,SFXN2,False
ENSG00000156411,C14orf2,False
ENSG00000156413,FUT6,False
ENSG00000156414,TDRD9,False
ENSG00000156427,FGF18,False
ENSG00000156453,PCDH1,False
ENSG00000156463,SH3RF2,False
ENSG00000156466,GDF6,False
ENSG00000156467,UQCRB,False
ENSG00000156469,MTERF3,False
ENSG00000156471,PTDSS1,False
ENSG00000156475,PPP2R2B,False
ENSG00000156482,RPL30,True
ENSG00000156486,KCNS2,False
ENSG00000156500,FAM122C,False
ENSG00000156502,SUPV3L1,False
ENSG00000156504,FAM122B,False
ENSG00000156508,EEF1A1,False
ENSG00000156509,FBXO43,False
ENSG00000156510,HKDC1,False
ENSG00000156515,HK1,False
ENSG00000156521,TYSND1,False
ENSG00000156531,PHF6,False
ENSG00000156535,CD109,False
ENSG00000156564,LRFN2,False
ENSG00000156575,PRG3,False
ENSG00000156587,UBE2L6,False
ENSG00000156599,ZDHHC5,False
ENSG00000156603,MED19,False
ENSG00000156639,ZFAND3,False
ENSG00000156642,NPTN,False
ENSG00000156650,KAT6B,False
ENSG00000156671,SAMD8,False
ENSG00000156675,RAB11FIP1,False
ENSG00000156687,UNC5D,False
ENSG00000156689,GLYATL2,False
ENSG00000156697,UTP14A,False
ENSG00000156709,AIFM1,False
ENSG00000156711,MAPK13,False
ENSG00000156735,BAG4,False
ENSG00000156738,MS4A1,False
ENSG00000156787,TBC1D31,False
ENSG00000156795,WDYHV1,False
ENSG00000156802,ATAD2,False
ENSG00000156804,FBXO32,False
ENSG00000156831,NSMCE2,False
ENSG00000156853,ZNF689,False
ENSG00000156858,PRR14,False
ENSG00000156860,FBRS,False
ENSG00000156869,FRRS1,False
ENSG00000156873,PHKG2,False
ENSG00000156875,HIAT1,False
ENSG00000156876,SASS6,False
ENSG00000156885,COX6A2,False
ENSG00000156886,ITGAD,False
ENSG00000156925,ZIC3,False
ENSG00000156928,MALSU1,False
ENSG00000156931,VPS8,False
ENSG00000156958,GALK2,False
ENSG00000156959,LHFPL4,False
ENSG00000156966,B3GNT7,False
ENSG00000156968,MPV17L,False
ENSG00000156970,BUB1B,False
ENSG00000156973,PDE6D,False
ENSG00000156976,EIF4A2,False
ENSG00000156983,BRPF1,False
ENSG00000156990,RPUSD3,False
ENSG00000157005,SST,False
ENSG00000157014,TATDN2,False
ENSG00000157020,SEC13,False
ENSG00000157036,EXOG,False
ENSG00000157045,NTAN1,False
ENSG00000157060,SHCBP1L,False
ENSG00000157064,NMNAT2,False
ENSG00000157077,ZFYVE9,False
ENSG00000157087,ATP2B2,False
ENSG00000157093,LYZL4,False
ENSG00000157103,SLC6A1,False
ENSG00000157106,SMG1,False
ENSG00000157107,FCHO2,False
ENSG00000157110,RBPMS,False
ENSG00000157111,TMEM171,False
ENSG00000157119,KLHL40,False
ENSG00000157131,C8A,False
ENSG00000157150,TIMP4,False
ENSG00000157152,SYN2,False
ENSG00000157168,NRG1,False
ENSG00000157181,C1orf27,False
ENSG00000157184,CPT2,False
ENSG00000157191,NECAP2,False
ENSG00000157193,LRP8,False
ENSG00000157212,PAXIP1,False
ENSG00000157214,STEAP2,False
ENSG00000157216,SSBP3,False
ENSG00000157219,HTR5A,False
ENSG00000157224,CLDN12,False
ENSG00000157227,MMP14,False
ENSG00000157240,FZD1,False
ENSG00000157259,GATAD1,False
ENSG00000157303,SUSD3,False
ENSG00000157326,DHRS4,False
ENSG00000157330,C1orf158,False
ENSG00000157343,ARMC12,False
ENSG00000157349,DDX19B,False
ENSG00000157350,ST3GAL2,False
ENSG00000157353,FUK,False
ENSG00000157368,IL34,False
ENSG00000157379,DHRS1,False
ENSG00000157388,CACNA1D,False
ENSG00000157399,ARSE,False
ENSG00000157404,KIT,False
ENSG00000157423,HYDIN,False
ENSG00000157426,AASDH,False
ENSG00000157429,ZNF19,False
ENSG00000157445,CACNA2D3,False
ENSG00000157450,RNF111,False
ENSG00000157456,CCNB2,False
ENSG00000157470,FAM81A,False
ENSG00000157483,MYO1E,False
ENSG00000157500,APPL1,False
ENSG00000157502,MUM1L1,False
ENSG00000157510,AFAP1L1,False
ENSG00000157514,TSC22D3,False
ENSG00000157538,DSCR3,False
ENSG00000157540,DYRK1A,False
ENSG00000157542,KCNJ6,False
ENSG00000157551,KCNJ15,False
ENSG00000157554,ERG,False
ENSG00000157557,ETS2,False
ENSG00000157570,TSPAN18,False
ENSG00000157578,LCA5L,False
ENSG00000157593,SLC35B2,False
ENSG00000157600,TMEM164,False
ENSG00000157601,MX1,False
ENSG00000157613,CREB3L1,False
ENSG00000157617,C2CD2,False
ENSG00000157625,TAB3,False
ENSG00000157637,SLC38A10,False
ENSG00000157653,C9orf43,False
ENSG00000157654,PALM2-AKAP2,False
ENSG00000157657,ZNF618,False
ENSG00000157680,DGKI,False
ENSG00000157693,C9orf91,False
ENSG00000157703,SVOPL,False
ENSG00000157734,SNX22,False
ENSG00000157741,UBN2,False
ENSG00000157764,BRAF,False
ENSG00000157765,SLC34A2,False
ENSG00000157766,ACAN,False
ENSG00000157778,PSMG3,False
ENSG00000157782,CABP1,False
ENSG00000157796,WDR19,False
ENSG00000157800,SLC37A3,False
ENSG00000157823,AP3S2,False
ENSG00000157827,FMNL2,False
ENSG00000157833,GAREML,False
ENSG00000157837,SPPL3,False
ENSG00000157851,DPYSL5,False
ENSG00000157856,DRC1,False
ENSG00000157869,RAB28,False
ENSG00000157870,FAM213B,False
ENSG00000157873,TNFRSF14,False
ENSG00000157881,PANK4,False
ENSG00000157884,CIB4,False
ENSG00000157890,MEGF11,False
ENSG00000157895,C12orf43,False
ENSG00000157911,PEX10,False
ENSG00000157916,RER1,False
ENSG00000157927,RADIL,False
ENSG00000157933,SKI,False
ENSG00000157954,WIPI2,False
ENSG00000157978,LDLRAP1,False
ENSG00000157985,AGAP1,False
ENSG00000157992,KRTCAP3,False
ENSG00000157999,ANKRD61,False
ENSG00000158006,PAFAH2,False
ENSG00000158008,EXTL1,False
ENSG00000158014,SLC30A2,False
ENSG00000158019,BRE,False
ENSG00000158022,TRIM63,False
ENSG00000158023,WDR66,False
ENSG00000158042,MRPL17,True
ENSG00000158050,DUSP2,False
ENSG00000158055,GRHL3,False
ENSG00000158062,UBXN11,False
ENSG00000158079,PTPDC1,False
ENSG00000158089,GALNT14,False
ENSG00000158092,NCK1,False
ENSG00000158104,HPD,False
ENSG00000158106,RHPN1,False
ENSG00000158109,TPRG1L,False
ENSG00000158113,LRRC43,False
ENSG00000158122,AAED1,False
ENSG00000158125,XDH,False
ENSG00000158156,XKR8,False
ENSG00000158158,CNNM4,False
ENSG00000158161,EYA3,False
ENSG00000158163,DZIP1L,False
ENSG00000158164,TMSB15A,False
ENSG00000158169,FANCC,False
ENSG00000158186,MRAS,False
ENSG00000158195,WASF2,False
ENSG00000158201,ABHD3,False
ENSG00000158220,ESYT3,False
ENSG00000158234,FAIM,False
ENSG00000158246,FAM46B,False
ENSG00000158258,CLSTN2,False
ENSG00000158270,COLEC12,False
ENSG00000158286,RNF207,False
ENSG00000158290,CUL4B,False
ENSG00000158292,GPR153,False
ENSG00000158296,SLC13A3,False
ENSG00000158301,GPRASP2,False
ENSG00000158315,RHBDL2,False
ENSG00000158321,AUTS2,False
ENSG00000158352,SHROOM4,False
ENSG00000158373,HIST1H2BD,False
ENSG00000158402,CDC25C,False
ENSG00000158406,HIST1H4H,False
ENSG00000158411,MITD1,False
ENSG00000158417,EIF5B,False
ENSG00000158423,RIBC1,False
ENSG00000158427,TMSB15B,False
ENSG00000158428,CATIP,False
ENSG00000158435,CNOT11,False
ENSG00000158445,KCNB1,False
ENSG00000158457,TSPAN33,False
ENSG00000158458,NRG2,False
ENSG00000158467,AHCYL2,False
ENSG00000158470,B4GALT5,False
ENSG00000158473,CD1D,False
ENSG00000158477,CD1A,False
ENSG00000158480,SPATA2,False
ENSG00000158481,CD1C,False
ENSG00000158483,FAM86C1,False
ENSG00000158485,CD1B,False
ENSG00000158486,DNAH3,False
ENSG00000158488,CD1E,False
ENSG00000158497,HMHB1,False
ENSG00000158516,CPA2,False
ENSG00000158517,NCF1,False
ENSG00000158525,CPA5,False
ENSG00000158526,TSR2,False
ENSG00000158528,PPP1R9A,False
ENSG00000158545,ZC3H18,False
ENSG00000158552,ZFAND2B,False
ENSG00000158553,POM121L2,False
ENSG00000158555,GDPD5,False
ENSG00000158560,DYNC1I1,False
ENSG00000158571,PFKFB1,False
ENSG00000158578,ALAS2,False
ENSG00000158604,TMED4,False
ENSG00000158615,PPP1R15B,False
ENSG00000158623,COPG2,False
ENSG00000158636,C11orf30,False
ENSG00000158639,PAGE5,False
ENSG00000158669,AGPAT6,False
ENSG00000158691,ZSCAN12,False
ENSG00000158710,TAGLN2,False
ENSG00000158711,ELK4,False
ENSG00000158714,SLAMF8,False
ENSG00000158715,SLC45A3,False
ENSG00000158716,DUSP23,False
ENSG00000158717,RNF166,False
ENSG00000158747,NBL1,False
ENSG00000158764,ITLN2,False
ENSG00000158769,F11R,False
ENSG00000158773,USF1,False
ENSG00000158786,PLA2G2F,False
ENSG00000158792,SPATA2L,False
ENSG00000158793,NIT1,False
ENSG00000158796,DEDD,False
ENSG00000158805,ZNF276,False
ENSG00000158806,NPM2,False
ENSG00000158813,EDA,False
ENSG00000158815,FGF17,False
ENSG00000158816,VWA5B1,False
ENSG00000158825,CDA,False
ENSG00000158828,PINK1,False
ENSG00000158850,B4GALT3,False
ENSG00000158856,DMTN,False
ENSG00000158859,ADAMTS4,False
ENSG00000158863,FAM160B2,False
ENSG00000158864,NDUFS2,False
ENSG00000158865,SLC5A11,False
ENSG00000158869,FCER1G,False
ENSG00000158874,APOA2,False
ENSG00000158882,TOMM40L,False
ENSG00000158887,MPZ,False
ENSG00000158901,WFDC8,False
ENSG00000158941,CCAR2,False
ENSG00000158955,WNT9B,False
ENSG00000158966,CACHD1,False
ENSG00000158985,CDC42SE2,False
ENSG00000158987,RAPGEF6,False
ENSG00000159023,EPB41,False
ENSG00000159055,MIS18A,False
ENSG00000159063,ALG8,False
ENSG00000159069,FBXW5,False
ENSG00000159079,C21orf59,False
ENSG00000159082,SYNJ1,False
ENSG00000159086,PAXBP1,False
ENSG00000159110,IFNAR2,False
ENSG00000159111,MRPL10,True
ENSG00000159128,IFNGR2,False
ENSG00000159131,GART,False
ENSG00000159140,SON,False
ENSG00000159164,SV2A,False
ENSG00000159166,LAD1,False
ENSG00000159167,STC1,False
ENSG00000159173,TNNI1,False
ENSG00000159176,CSRP1,False
ENSG00000159182,PRAC1,False
ENSG00000159184,HOXB13,False
ENSG00000159189,C1QC,False
ENSG00000159199,ATP5G1,False
ENSG00000159200,RCAN1,False
ENSG00000159202,UBE2Z,False
ENSG00000159208,CIART,False
ENSG00000159210,SNF8,False
ENSG00000159212,CLIC6,False
ENSG00000159214,CCDC24,False
ENSG00000159216,RUNX1,False
ENSG00000159217,IGF2BP1,False
ENSG00000159228,CBR1,False
ENSG00000159231,CBR3,False
ENSG00000159239,C2orf81,False
ENSG00000159248,GJD2,False
ENSG00000159251,ACTC1,False
ENSG00000159256,MORC3,False
ENSG00000159259,CHAF1B,False
ENSG00000159261,CLDN14,False
ENSG00000159263,SIM2,False
ENSG00000159267,HLCS,False
ENSG00000159289,GOLGA6A,False
ENSG00000159307,SCUBE1,False
ENSG00000159314,ARHGAP27,False
ENSG00000159322,ADPGK,False
ENSG00000159335,PTMS,False
ENSG00000159339,PADI4,False
ENSG00000159346,ADIPOR1,False
ENSG00000159348,CYB5R1,False
ENSG00000159352,PSMD4,False
ENSG00000159363,ATP13A2,False
ENSG00000159374,M1AP,False
ENSG00000159377,PSMB4,False
ENSG00000159387,IRX6,False
ENSG00000159388,BTG2,False
ENSG00000159398,CES5A,False
ENSG00000159399,HK2,False
ENSG00000159403,C1R,False
ENSG00000159409,CELF3,False
ENSG00000159423,ALDH4A1,False
ENSG00000159433,STARD9,False
ENSG00000159445,THEM4,False
ENSG00000159450,TCHH,False
ENSG00000159459,UBR1,False
ENSG00000159461,AMFR,False
ENSG00000159479,MED8,False
ENSG00000159495,TGM7,False
ENSG00000159496,RGL4,False
ENSG00000159516,SPRR2G,False
ENSG00000159579,RSPRY1,False
ENSG00000159588,CCDC17,False
ENSG00000159592,GPBP1L1,False
ENSG00000159593,NAE1,False
ENSG00000159596,TMEM69,False
ENSG00000159618,GPR114,False
ENSG00000159625,CCDC135,False
ENSG00000159640,ACE,False
ENSG00000159648,TEPP,False
ENSG00000159650,UROC1,False
ENSG00000159658,EFCAB14,False
ENSG00000159674,SPON2,False
ENSG00000159685,CHCHD6,False
ENSG00000159692,CTBP1,False
ENSG00000159708,LRRC36,False
ENSG00000159713,TPPP3,False
ENSG00000159714,ZDHHC1,False
ENSG00000159720,ATP6V0D1,False
ENSG00000159723,AGRP,False
ENSG00000159733,ZFYVE28,False
ENSG00000159753,RLTPR,False
ENSG00000159761,C16orf86,False
ENSG00000159763,PIP,False
ENSG00000159784,FAM131B,False
ENSG00000159788,RGS12,False
ENSG00000159792,PSKH1,False
ENSG00000159840,ZYX,False
ENSG00000159842,ABR,False
ENSG00000159871,LYPD5,False
ENSG00000159873,CCDC117,False
ENSG00000159882,ZNF230,False
ENSG00000159884,CCDC107,False
ENSG00000159885,ZNF222,False
ENSG00000159899,NPR2,False
ENSG00000159905,ZNF221,False
ENSG00000159915,ZNF233,False
ENSG00000159917,ZNF235,False
ENSG00000159921,GNE,False
ENSG00000159958,TNFRSF13C,False
ENSG00000160007,ARHGAP35,False
ENSG00000160013,PTGIR,False
ENSG00000160014,CALM3,False
ENSG00000160049,DFFA,False
ENSG00000160050,CCDC28B,False
ENSG00000160051,IQCC,False
ENSG00000160058,BSDC1,False
ENSG00000160062,ZBTB8A,False
ENSG00000160072,ATAD3B,False
ENSG00000160075,SSU72,False
ENSG00000160087,UBE2J2,False
ENSG00000160094,ZNF362,False
ENSG00000160097,FNDC5,False
ENSG00000160111,CPAMD8,False
ENSG00000160113,NR2F6,False
ENSG00000160124,CCDC58,False
ENSG00000160131,VMA21,False
ENSG00000160145,KALRN,False
ENSG00000160161,CILP2,False
ENSG00000160179,ABCG1,False
ENSG00000160180,TFF3,False
ENSG00000160181,TFF2,False
ENSG00000160182,TFF1,False
ENSG00000160183,TMPRSS3,False
ENSG00000160185,UBASH3A,False
ENSG00000160188,RSPH1,False
ENSG00000160190,SLC37A1,False
ENSG00000160191,PDE9A,False
ENSG00000160193,WDR4,False
ENSG00000160194,NDUFV3,False
ENSG00000160199,PKNOX1,False
ENSG00000160200,CBS,False
ENSG00000160201,U2AF1,False
ENSG00000160207,HSF2BP,False
ENSG00000160208,RRP1B,False
ENSG00000160209,PDXK,False
ENSG00000160211,G6PD,False
ENSG00000160213,CSTB,False
ENSG00000160214,RRP1,False
ENSG00000160216,AGPAT3,False
ENSG00000160218,TRAPPC10,False
ENSG00000160219,GAB3,False
ENSG00000160221,C21orf33,False
ENSG00000160223,ICOSLG,False
ENSG00000160226,C21orf2,False
ENSG00000160229,ZNF66,False
ENSG00000160233,LRRC3,False
ENSG00000160255,ITGB2,False
ENSG00000160256,FAM207A,False
ENSG00000160271,RALGDS,False
ENSG00000160282,FTCD,False
ENSG00000160284,SPATC1L,False
ENSG00000160285,LSS,False
ENSG00000160293,VAV2,False
ENSG00000160294,MCM3AP,False
ENSG00000160298,C21orf58,False
ENSG00000160299,PCNT,False
ENSG00000160305,DIP2A,False
ENSG00000160307,S100B,False
ENSG00000160310,PRMT2,False
ENSG00000160318,CLDND2,False
ENSG00000160321,ZNF208,False
ENSG00000160323,ADAMTS13,False
ENSG00000160325,CACFD1,False
ENSG00000160326,SLC2A6,False
ENSG00000160336,ZNF761,False
ENSG00000160339,FCN2,False
ENSG00000160345,C9orf116,False
ENSG00000160349,LCN1,False
ENSG00000160352,ZNF714,False
ENSG00000160360,GPSM1,False
ENSG00000160392,C19orf47,False
ENSG00000160396,HIPK4,False
ENSG00000160401,C9orf117,False
ENSG00000160404,TOR2A,False
ENSG00000160408,ST6GALNAC6,False
ENSG00000160410,SHKBP1,False
ENSG00000160439,RDH13,False
ENSG00000160445,ZER1,False
ENSG00000160446,ZDHHC12,False
ENSG00000160447,PKN3,False
ENSG00000160460,SPTBN4,False
ENSG00000160469,BRSK1,False
ENSG00000160471,COX6B2,False
ENSG00000160472,TMEM190,False
ENSG00000160505,NLRP4,False
ENSG00000160539,PPAPDC3,False
ENSG00000160551,TAOK1,False
ENSG00000160563,MED27,False
ENSG00000160570,DEDD2,False
ENSG00000160584,SIK3,False
ENSG00000160588,MPZL3,False
ENSG00000160593,AMICA1,False
ENSG00000160602,NEK8,False
ENSG00000160613,PCSK7,False
ENSG00000160633,SAFB,False
ENSG00000160654,CD3G,False
ENSG00000160678,S100A1,False
